start,end,direction,height,high,low
2021-06-02 21:15:00,2021-06-03 11:07:00,1,70.0,2568.0,2498.0
2021-06-03 11:07:00,2021-06-04 09:35:00,-1,64.0,2568.0,2504.0
2021-06-04 09:35:00,2021-06-04 11:12:00,1,35.0,2539.0,2504.0
2021-06-04 11:12:00,2021-06-08 13:50:00,-1,119.0,2539.0,2420.0
2021-06-08 13:50:00,2021-06-09 13:39:00,1,53.0,2473.0,2420.0
2021-06-09 13:39:00,2021-06-10 09:56:00,-1,36.0,2473.0,2437.0
2021-06-10 09:56:00,2021-06-10 14:15:00,1,43.0,2480.0,2437.0
2021-06-10 14:15:00,2021-06-11 10:59:00,-1,47.0,2480.0,2433.0
2021-06-11 10:59:00,2021-06-15 09:19:00,1,70.0,2503.0,2433.0
2021-06-15 09:19:00,2021-06-15 11:19:00,-1,60.0,2503.0,2443.0
2021-06-15 11:19:00,2021-06-16 10:00:00,1,98.0,2541.0,2443.0
2021-06-16 10:00:00,2021-06-16 21:29:00,-1,33.0,2541.0,2508.0
2021-06-16 21:29:00,2021-06-16 22:44:00,1,23.0,2531.0,2508.0
2021-06-16 22:44:00,2021-06-17 10:06:00,-1,35.0,2531.0,2496.0
2021-06-17 10:06:00,2021-06-17 11:16:00,1,30.0,2526.0,2496.0
2021-06-17 11:16:00,2021-06-18 09:31:00,-1,74.0,2526.0,2452.0
2021-06-18 09:31:00,2021-06-18 11:13:00,1,41.0,2493.0,2452.0
2021-06-18 11:13:00,2021-06-18 21:36:00,-1,44.0,2493.0,2449.0
2021-06-18 21:36:00,2021-06-21 10:06:00,1,36.0,2485.0,2449.0
2021-06-21 10:06:00,2021-06-21 21:12:00,-1,45.0,2485.0,2440.0
2021-06-21 21:12:00,2021-06-23 22:42:00,1,160.0,2600.0,2440.0
2021-06-23 22:42:00,2021-06-24 21:36:00,-1,54.0,2600.0,2546.0
2021-06-24 21:36:00,2021-06-24 22:46:00,1,61.0,2607.0,2546.0
2021-06-24 22:46:00,2021-06-25 10:59:00,-1,37.0,2607.0,2570.0
2021-06-25 10:59:00,2021-06-25 21:16:00,1,36.0,2606.0,2570.0
2021-06-25 21:16:00,2021-06-28 10:03:00,-1,77.0,2606.0,2529.0
2021-06-28 10:03:00,2021-06-28 21:56:00,1,54.0,2583.0,2529.0
2021-06-28 21:56:00,2021-06-29 11:13:00,-1,34.0,2583.0,2549.0
2021-06-29 11:13:00,2021-06-30 09:19:00,1,90.0,2639.0,2549.0
2021-06-30 09:19:00,2021-06-30 11:04:00,-1,71.0,2639.0,2568.0
2021-06-30 11:04:00,2021-07-01 10:07:00,1,38.0,2606.0,2568.0
2021-07-01 10:07:00,2021-07-01 13:43:00,-1,38.0,2606.0,2568.0
2021-07-01 13:43:00,2021-07-01 21:11:00,1,43.0,2611.0,2568.0
2021-07-01 21:11:00,2021-07-02 09:31:00,-1,39.0,2611.0,2572.0
2021-07-02 09:31:00,2021-07-02 10:12:00,1,36.0,2608.0,2572.0
2021-07-02 10:12:00,2021-07-02 14:16:00,-1,26.0,2608.0,2582.0
2021-07-02 14:16:00,2021-07-05 09:23:00,1,78.0,2660.0,2582.0
2021-07-05 09:23:00,2021-07-05 11:11:00,-1,37.0,2660.0,2623.0
2021-07-05 11:11:00,2021-07-06 09:39:00,1,35.0,2658.0,2623.0
2021-07-06 09:39:00,2021-07-06 10:50:00,-1,23.0,2658.0,2635.0
2021-07-06 10:50:00,2021-07-06 13:42:00,1,33.0,2668.0,2635.0
2021-07-06 13:42:00,2021-07-07 10:45:00,-1,122.0,2668.0,2546.0
2021-07-07 10:45:00,2021-07-07 13:56:00,1,35.0,2581.0,2546.0
2021-07-07 13:56:00,2021-07-07 14:41:00,-1,13.0,2581.0,2568.0
2021-07-07 14:41:00,2021-07-07 21:06:00,1,15.0,2583.0,2568.0
2021-07-07 21:06:00,2021-07-08 10:47:00,-1,49.0,2583.0,2534.0
2021-07-08 10:47:00,2021-07-08 14:10:00,1,36.0,2570.0,2534.0
2021-07-08 14:10:00,2021-07-08 21:50:00,-1,27.0,2570.0,2543.0
2021-07-08 21:50:00,2021-07-09 22:21:00,1,107.0,2650.0,2543.0
2021-07-09 22:21:00,2021-07-12 13:40:00,-1,38.0,2650.0,2612.0
2021-07-12 13:40:00,2021-07-13 09:16:00,1,44.0,2656.0,2612.0
2021-07-13 09:16:00,2021-07-13 10:10:00,-1,26.0,2656.0,2630.0
2021-07-13 10:10:00,2021-07-13 14:28:00,1,29.0,2659.0,2630.0
2021-07-13 14:28:00,2021-07-13 22:41:00,-1,26.0,2659.0,2633.0
2021-07-13 22:41:00,2021-07-14 13:59:00,1,52.0,2685.0,2633.0
2021-07-14 13:59:00,2021-07-15 09:14:00,-1,67.0,2685.0,2618.0
2021-07-15 09:14:00,2021-07-16 22:00:00,1,124.0,2742.0,2618.0
2021-07-16 22:00:00,2021-07-19 09:03:00,-1,46.0,2742.0,2696.0
2021-07-19 09:03:00,2021-07-19 13:53:00,1,67.0,2763.0,2696.0
2021-07-19 13:53:00,2021-07-19 22:27:00,-1,68.0,2763.0,2695.0
2021-07-19 22:27:00,2021-07-20 14:00:00,1,61.0,2756.0,2695.0
2021-07-20 14:00:00,2021-07-21 10:35:00,-1,78.0,2756.0,2678.0
2021-07-21 10:35:00,2021-07-21 13:56:00,1,55.0,2733.0,2678.0
2021-07-21 13:56:00,2021-07-21 14:34:00,-1,19.0,2733.0,2714.0
2021-07-21 14:34:00,2021-07-21 22:07:00,1,29.0,2743.0,2714.0
2021-07-21 22:07:00,2021-07-21 22:47:00,-1,22.0,2743.0,2721.0
2021-07-21 22:47:00,2021-07-22 09:45:00,1,66.0,2787.0,2721.0
2021-07-22 09:45:00,2021-07-22 13:47:00,-1,65.0,2787.0,2722.0
2021-07-22 13:47:00,2021-07-22 21:16:00,1,37.0,2759.0,2722.0
2021-07-22 21:16:00,2021-07-22 21:59:00,-1,28.0,2759.0,2731.0
2021-07-22 21:59:00,2021-07-23 09:08:00,1,42.0,2773.0,2731.0
2021-07-23 09:08:00,2021-07-23 21:33:00,-1,104.0,2773.0,2669.0
2021-07-23 21:33:00,2021-07-26 09:08:00,1,44.0,2713.0,2669.0
2021-07-26 09:08:00,2021-07-26 14:23:00,-1,45.0,2713.0,2668.0
2021-07-26 14:23:00,2021-07-26 22:26:00,1,36.0,2704.0,2668.0
2021-07-26 22:26:00,2021-07-27 09:11:00,-1,17.0,2704.0,2687.0
2021-07-27 09:11:00,2021-07-27 09:27:00,1,21.0,2708.0,2687.0
2021-07-27 09:27:00,2021-07-27 22:53:00,-1,70.0,2708.0,2638.0
2021-07-27 22:53:00,2021-07-28 13:58:00,1,44.0,2682.0,2638.0
2021-07-28 13:58:00,2021-07-28 21:21:00,-1,20.0,2682.0,2662.0
2021-07-28 21:21:00,2021-07-30 11:04:00,1,137.0,2799.0,2662.0
2021-07-30 11:04:00,2021-07-30 13:51:00,-1,62.0,2799.0,2737.0
2021-07-30 13:51:00,2021-07-30 14:51:00,1,51.0,2788.0,2737.0
2021-07-30 14:51:00,2021-08-02 09:58:00,-1,73.0,2788.0,2715.0
2021-08-02 09:58:00,2021-08-02 13:38:00,1,24.0,2739.0,2715.0
2021-08-02 13:38:00,2021-08-02 21:08:00,-1,50.0,2739.0,2689.0
2021-08-02 21:08:00,2021-08-02 21:36:00,1,19.0,2708.0,2689.0
2021-08-02 21:36:00,2021-08-03 21:02:00,-1,67.0,2708.0,2641.0
2021-08-03 21:02:00,2021-08-04 13:34:00,1,37.0,2678.0,2641.0
2021-08-04 13:34:00,2021-08-04 21:02:00,-1,21.0,2678.0,2657.0
2021-08-04 21:02:00,2021-08-04 22:16:00,1,24.0,2681.0,2657.0
2021-08-04 22:16:00,2021-08-05 09:01:00,-1,18.0,2681.0,2663.0
2021-08-05 09:01:00,2021-08-05 10:39:00,1,34.0,2697.0,2663.0
2021-08-05 10:39:00,2021-08-05 21:31:00,-1,63.0,2697.0,2634.0
2021-08-05 21:31:00,2021-08-06 09:01:00,1,25.0,2659.0,2634.0
2021-08-06 09:01:00,2021-08-06 10:03:00,-1,33.0,2659.0,2626.0
2021-08-06 10:03:00,2021-08-06 14:09:00,1,62.0,2688.0,2626.0
2021-08-06 14:09:00,2021-08-09 09:39:00,-1,77.0,2688.0,2611.0
2021-08-09 09:39:00,2021-08-09 11:14:00,1,42.0,2653.0,2611.0
2021-08-09 11:14:00,2021-08-09 14:08:00,-1,23.0,2653.0,2630.0
2021-08-09 14:08:00,2021-08-09 21:20:00,1,23.0,2653.0,2630.0
2021-08-09 21:20:00,2021-08-09 22:06:00,-1,13.0,2653.0,2640.0
2021-08-09 22:06:00,2021-08-10 22:25:00,1,93.0,2733.0,2640.0
2021-08-10 22:25:00,2021-08-11 10:48:00,-1,19.0,2733.0,2714.0
2021-08-11 10:48:00,2021-08-11 13:55:00,1,26.0,2740.0,2714.0
2021-08-11 13:55:00,2021-08-11 21:05:00,-1,16.0,2740.0,2724.0
2021-08-11 21:05:00,2021-08-11 21:47:00,1,20.0,2744.0,2724.0
2021-08-11 21:47:00,2021-08-11 22:40:00,-1,11.0,2744.0,2733.0
2021-08-11 22:40:00,2021-08-12 11:26:00,1,50.0,2783.0,2733.0
2021-08-12 11:26:00,2021-08-13 10:47:00,-1,27.0,2783.0,2756.0
2021-08-13 10:47:00,2021-08-13 21:02:00,1,48.0,2804.0,2756.0
2021-08-13 21:02:00,2021-08-16 09:16:00,-1,44.0,2804.0,2760.0
2021-08-16 09:16:00,2021-08-16 14:42:00,1,69.0,2829.0,2760.0
2021-08-16 14:42:00,2021-08-17 10:44:00,-1,41.0,2829.0,2788.0
2021-08-17 10:44:00,2021-08-18 09:06:00,1,58.0,2846.0,2788.0
2021-08-18 09:06:00,2021-08-18 22:16:00,-1,71.0,2846.0,2775.0
2021-08-18 22:16:00,2021-08-18 22:54:00,1,20.0,2795.0,2775.0
2021-08-18 22:54:00,2021-08-19 09:08:00,-1,29.0,2795.0,2766.0
2021-08-19 09:08:00,2021-08-19 09:47:00,1,42.0,2808.0,2766.0
2021-08-19 09:47:00,2021-08-19 22:41:00,-1,61.0,2808.0,2747.0
2021-08-19 22:41:00,2021-08-20 14:54:00,1,39.0,2786.0,2747.0
2021-08-20 14:54:00,2021-08-20 22:10:00,-1,44.0,2786.0,2742.0
2021-08-20 22:10:00,2021-08-23 21:41:00,1,158.0,2900.0,2742.0
2021-08-23 21:41:00,2021-08-24 14:31:00,-1,103.0,2900.0,2797.0
2021-08-24 14:31:00,2021-08-25 14:22:00,1,53.0,2850.0,2797.0
2021-08-25 14:22:00,2021-08-26 21:02:00,-1,97.0,2850.0,2753.0
2021-08-26 21:02:00,2021-08-27 09:43:00,1,43.0,2796.0,2753.0
2021-08-27 09:43:00,2021-08-27 11:25:00,-1,17.0,2796.0,2779.0
2021-08-27 11:25:00,2021-08-27 21:20:00,1,34.0,2813.0,2779.0
2021-08-27 21:20:00,2021-08-27 22:44:00,-1,45.0,2813.0,2768.0
2021-08-27 22:44:00,2021-08-30 10:01:00,1,32.0,2800.0,2768.0
2021-08-30 10:01:00,2021-08-30 11:18:00,-1,36.0,2800.0,2764.0
2021-08-30 11:18:00,2021-08-30 21:16:00,1,41.0,2805.0,2764.0
2021-08-30 21:16:00,2021-08-31 09:25:00,-1,23.0,2805.0,2782.0
2021-08-31 09:25:00,2021-08-31 10:49:00,1,25.0,2807.0,2782.0
2021-08-31 10:49:00,2021-08-31 22:31:00,-1,68.0,2807.0,2739.0
2021-08-31 22:31:00,2021-09-01 11:30:00,1,100.0,2839.0,2739.0
2021-09-01 11:30:00,2021-09-01 14:12:00,-1,28.0,2839.0,2811.0
2021-09-01 14:12:00,2021-09-01 22:33:00,1,22.0,2833.0,2811.0
2021-09-01 22:33:00,2021-09-02 09:03:00,-1,18.0,2833.0,2815.0
2021-09-02 09:03:00,2021-09-02 11:02:00,1,65.0,2880.0,2815.0
2021-09-02 11:02:00,2021-09-02 13:37:00,-1,35.0,2880.0,2845.0
2021-09-02 13:37:00,2021-09-02 14:44:00,1,37.0,2882.0,2845.0
2021-09-02 14:44:00,2021-09-03 09:11:00,-1,30.0,2882.0,2852.0
2021-09-03 09:11:00,2021-09-03 09:38:00,1,10.0,2862.0,2852.0
2021-09-03 09:38:00,2021-09-03 09:45:00,-1,14.0,2862.0,2848.0
