start,end,direction,height,high,low
2021-05-19 22:45:00,2021-05-20 11:30:00,1,82.000244140625,2588.000244140625,2506.0
2021-05-20 11:30:00,2021-05-21 10:00:00,-1,90.000244140625,2588.000244140625,2498.0
2021-05-21 10:00:00,2021-05-21 21:01:00,1,51.0,2549.0,2498.0
2021-05-21 21:01:00,2021-05-21 22:45:00,-1,44.0,2549.0,2505.0
2021-05-21 22:45:00,2021-05-25 10:45:00,1,122.0,2627.0,2505.0
2021-05-25 10:45:00,2021-05-25 21:01:00,-1,59.0,2627.0,2568.0
2021-05-25 21:01:00,2021-05-26 09:30:00,1,31.0,2599.0,2568.0
2021-05-26 09:30:00,2021-05-26 11:15:00,-1,49.0,2599.0,2550.0
2021-05-26 11:15:00,2021-05-26 15:00:00,1,145.0,2695.0,2550.0
2021-05-26 15:00:00,2021-05-27 15:00:00,-1,124.0,2695.0,2571.0
2021-05-27 15:00:00,2021-05-28 09:45:00,1,68.0,2639.0,2571.0
2021-05-28 09:45:00,2021-05-31 10:45:00,-1,90.0,2639.0,2549.0
2021-05-31 10:45:00,2021-05-31 14:15:00,1,32.0,2581.0,2549.0
2021-05-31 14:15:00,2021-05-31 21:01:00,-1,44.0,2581.0,2537.0
2021-05-31 21:01:00,2021-06-01 09:45:00,1,44.0,2581.0,2537.0
2021-06-01 09:45:00,2021-06-01 11:00:00,-1,34.0,2581.0,2547.0
2021-06-01 11:00:00,2021-06-01 21:15:00,1,54.0,2601.0,2547.0
2021-06-01 21:15:00,2021-06-02 21:15:00,-1,103.0,2601.0,2498.0
2021-06-02 21:15:00,2021-06-03 11:00:00,1,70.0,2568.0,2498.0
2021-06-03 11:00:00,2021-06-04 21:30:00,-1,78.0,2568.0,2490.0
2021-06-04 21:30:00,2021-06-07 09:01:00,1,36.0,2526.0,2490.0
2021-06-07 09:01:00,2021-06-08 13:45:00,-1,106.0,2526.0,2420.0
2021-06-08 13:45:00,2021-06-09 11:30:00,1,53.0,2473.0,2420.0
2021-06-09 11:30:00,2021-06-10 09:45:00,-1,36.0,2473.0,2437.0
2021-06-10 09:45:00,2021-06-10 14:15:00,1,43.0,2480.0,2437.0
2021-06-10 14:15:00,2021-06-11 10:45:00,-1,47.0,2480.0,2433.0
2021-06-11 10:45:00,2021-06-15 09:15:00,1,70.0,2503.0,2433.0
2021-06-15 09:15:00,2021-06-15 11:15:00,-1,60.0,2503.0,2443.0
2021-06-15 11:15:00,2021-06-16 10:00:00,1,98.0,2541.0,2443.0
2021-06-16 10:00:00,2021-06-18 21:30:00,-1,92.0,2541.0,2449.0
2021-06-18 21:30:00,2021-06-21 10:00:00,1,36.0,2485.0,2449.0
2021-06-21 10:00:00,2021-06-21 21:01:00,-1,45.0,2485.0,2440.0
2021-06-21 21:01:00,2021-06-23 22:30:00,1,160.0,2600.0,2440.0
2021-06-23 22:30:00,2021-06-24 21:30:00,-1,54.0,2600.0,2546.0
2021-06-24 21:30:00,2021-06-24 22:45:00,1,61.0,2607.0,2546.0
2021-06-24 22:45:00,2021-06-25 10:45:00,-1,37.0,2607.0,2570.0
2021-06-25 10:45:00,2021-06-25 21:15:00,1,36.0,2606.0,2570.0
2021-06-25 21:15:00,2021-06-28 10:00:00,-1,77.0,2606.0,2529.0
2021-06-28 10:00:00,2021-06-28 21:45:00,1,54.0,2583.0,2529.0
2021-06-28 21:45:00,2021-06-29 11:00:00,-1,34.0,2583.0,2549.0
2021-06-29 11:00:00,2021-06-30 09:15:00,1,90.0,2639.0,2549.0
2021-06-30 09:15:00,2021-06-30 11:00:00,-1,71.0,2639.0,2568.0
2021-06-30 11:00:00,2021-07-01 10:00:00,1,38.0,2606.0,2568.0
2021-07-01 10:00:00,2021-07-01 11:30:00,-1,38.0,2606.0,2568.0
2021-07-01 11:30:00,2021-07-01 21:01:00,1,43.0,2611.0,2568.0
2021-07-01 21:01:00,2021-07-02 09:30:00,-1,39.0,2611.0,2572.0
2021-07-02 09:30:00,2021-07-05 09:15:00,1,88.0,2660.0,2572.0
2021-07-05 09:15:00,2021-07-05 11:00:00,-1,37.0,2660.0,2623.0
2021-07-05 11:00:00,2021-07-06 11:30:00,1,45.0,2668.0,2623.0
2021-07-06 11:30:00,2021-07-07 10:45:00,-1,122.0,2668.0,2546.0
2021-07-07 10:45:00,2021-07-07 21:01:00,1,37.0,2583.0,2546.0
2021-07-07 21:01:00,2021-07-08 10:45:00,-1,49.0,2583.0,2534.0
2021-07-08 10:45:00,2021-07-08 14:00:00,1,36.0,2570.0,2534.0
2021-07-08 14:00:00,2021-07-08 21:45:00,-1,27.0,2570.0,2543.0
2021-07-08 21:45:00,2021-07-13 14:15:00,1,116.0,2659.0,2543.0
2021-07-13 14:15:00,2021-07-13 22:30:00,-1,26.0,2659.0,2633.0
2021-07-13 22:30:00,2021-07-14 13:45:00,1,52.0,2685.0,2633.0
2021-07-14 13:45:00,2021-07-15 09:01:00,-1,67.0,2685.0,2618.0
2021-07-15 09:01:00,2021-07-19 13:45:00,1,145.0,2763.0,2618.0
2021-07-19 13:45:00,2021-07-19 22:15:00,-1,68.0,2763.0,2695.0
2021-07-19 22:15:00,2021-07-20 14:00:00,1,61.0,2756.0,2695.0
2021-07-20 14:00:00,2021-07-21 10:15:00,-1,78.0,2756.0,2678.0
2021-07-21 10:15:00,2021-07-22 09:45:00,1,109.0,2787.0,2678.0
2021-07-22 09:45:00,2021-07-22 13:45:00,-1,65.0,2787.0,2722.0
2021-07-22 13:45:00,2021-07-23 09:01:00,1,51.0,2773.0,2722.0
2021-07-23 09:01:00,2021-07-23 21:30:00,-1,104.0,2773.0,2669.0
2021-07-23 21:30:00,2021-07-26 09:01:00,1,44.0,2713.0,2669.0
2021-07-26 09:01:00,2021-07-26 14:15:00,-1,45.0,2713.0,2668.0
2021-07-26 14:15:00,2021-07-27 09:15:00,1,40.0,2708.0,2668.0
2021-07-27 09:15:00,2021-07-27 22:45:00,-1,70.0,2708.0,2638.0
2021-07-27 22:45:00,2021-07-30 11:00:00,1,161.0,2799.0,2638.0
2021-07-30 11:00:00,2021-08-03 21:01:00,-1,158.0,2799.0,2641.0
2021-08-03 21:01:00,2021-08-05 10:15:00,1,56.0,2697.0,2641.0
2021-08-05 10:15:00,2021-08-05 21:30:00,-1,63.0,2697.0,2634.0
2021-08-06 10:00:00,2021-08-06 14:00:00,1,62.0,2688.0,2626.0
2021-08-06 14:00:00,2021-08-09 09:30:00,-1,77.0,2688.0,2611.0
2021-08-09 09:30:00,2021-08-12 11:15:00,1,172.0,2783.0,2611.0
2021-08-12 11:15:00,2021-08-12 14:15:00,-1,36.0,2783.0,2747.0
2021-08-12 14:15:00,2021-08-13 21:01:00,1,57.0,2804.0,2747.0
2021-08-13 21:01:00,2021-08-16 09:15:00,-1,44.0,2804.0,2760.0
2021-08-16 09:15:00,2021-08-16 14:30:00,1,69.0,2829.0,2760.0
2021-08-16 14:30:00,2021-08-16 21:45:00,-1,49.0,2829.0,2780.0
2021-08-16 21:45:00,2021-08-18 09:01:00,1,66.0,2846.0,2780.0
2021-08-18 09:01:00,2021-08-18 10:15:00,-1,43.0,2846.0,2803.0
2021-08-18 10:15:00,2021-08-18 14:00:00,1,27.0,2830.0,2803.0
2021-08-18 14:00:00,2021-08-19 22:30:00,-1,83.0,2830.0,2747.0
2021-08-19 22:30:00,2021-08-20 14:45:00,1,39.0,2786.0,2747.0
2021-08-20 14:45:00,2021-08-20 22:00:00,-1,44.0,2786.0,2742.0
2021-08-20 22:00:00,2021-08-23 21:30:00,1,158.0,2900.0,2742.0
2021-08-23 21:30:00,2021-08-24 14:30:00,-1,103.0,2900.0,2797.0
2021-08-24 14:30:00,2021-08-25 14:15:00,1,53.0,2850.0,2797.0
2021-08-25 14:15:00,2021-08-26 21:01:00,-1,97.0,2850.0,2753.0
2021-08-26 21:01:00,2021-08-27 21:15:00,1,60.0,2813.0,2753.0
2021-08-27 21:15:00,2021-08-30 11:15:00,-1,49.0,2813.0,2764.0
2021-08-30 11:15:00,2021-08-30 21:15:00,1,41.0,2805.0,2764.0
2021-08-31 10:45:00,2021-08-31 22:30:00,-1,68.0,2807.0,2739.0
2021-08-31 22:30:00,2021-09-02 14:30:00,1,143.0,2882.0,2739.0
2021-09-02 14:30:00,2021-09-03 09:45:00,-1,34.0,2882.0,2848.0
2021-09-03 09:45:00,2021-09-03 11:30:00,1,34.0,2882.0,2848.0
2021-09-03 11:30:00,2021-09-03 22:30:00,-1,20.0,2882.0,2862.0
2021-09-03 22:30:00,2021-09-07 14:45:00,1,183.0,3045.0,2862.0
2021-09-07 14:45:00,2021-09-08 09:15:00,-1,56.0,3045.0,2989.0
2021-09-08 09:15:00,2021-09-09 10:15:00,1,107.0,3096.0,2989.0
2021-09-09 10:15:00,2021-09-09 14:30:00,-1,77.0,3096.0,3019.0
2021-09-09 14:30:00,2021-09-10 10:00:00,1,69.0,3088.0,3019.0
2021-09-10 10:00:00,2021-09-10 15:00:00,-1,101.0,3088.0,2987.0
2021-09-10 15:00:00,2021-09-13 09:01:00,1,132.0,3119.0,2987.0
2021-09-13 09:01:00,2021-09-13 22:30:00,-1,141.0,3119.0,2978.0
2021-09-13 22:30:00,2021-09-14 10:15:00,1,62.0,3040.0,2978.0
2021-09-14 10:15:00,2021-09-14 22:15:00,-1,101.0,3040.0,2939.0
2021-09-14 22:15:00,2021-09-16 10:00:00,1,247.0,3186.0,2939.0
2021-09-16 10:00:00,2021-09-17 14:30:00,-1,190.0,3186.0,2996.0
2021-09-17 14:30:00,2021-09-22 21:01:00,1,157.0,3153.0,2996.0
2021-09-22 21:01:00,2021-09-23 09:15:00,-1,58.0,3153.0,3095.0
2021-09-23 09:15:00,2021-09-23 21:45:00,1,174.0,3269.0,3095.0
2021-09-23 21:45:00,2021-09-24 10:45:00,-1,119.0,3269.0,3150.0
2021-09-24 10:45:00,2021-09-27 09:30:00,1,294.0,3444.0,3150.0
2021-09-27 09:30:00,2021-09-27 21:01:00,-1,92.0,3444.0,3352.0
2021-09-27 21:01:00,2021-09-28 14:30:00,1,193.0,3545.0,3352.0
2021-09-28 14:30:00,2021-09-29 11:00:00,-1,140.0,3545.0,3405.0
2021-09-29 11:00:00,2021-10-08 09:01:00,1,404.0,3809.0,3405.0
2021-10-08 09:01:00,2021-10-08 10:00:00,-1,252.0,3809.0,3557.0
2021-10-08 10:00:00,2021-10-12 09:15:00,1,635.0,4192.0,3557.0
2021-10-12 09:15:00,2021-10-12 21:01:00,-1,269.0,4192.0,3923.0
2021-10-12 21:01:00,2021-10-13 09:01:00,1,145.0,4068.0,3923.0
2021-10-13 09:01:00,2021-10-13 10:15:00,-1,327.0,4068.0,3741.0
2021-10-13 10:15:00,2021-10-13 11:30:00,1,205.0,3946.0,3741.0
2021-10-13 11:30:00,2021-10-14 09:01:00,-1,298.0,3946.0,3648.0
