start,end,direction,height,high,low
2021-09-29 14:05:00,2021-09-29 14:34:00,1,48.0,3496.0,3448.0
2021-09-29 14:34:00,2021-09-29 14:52:00,-1,57.0,3496.0,3439.0
2021-09-29 14:52:00,2021-09-29 21:12:00,1,80.0,3519.0,3439.0
2021-09-29 21:12:00,2021-09-29 21:41:00,-1,62.0,3519.0,3457.0
2021-09-29 21:41:00,2021-09-29 22:06:00,1,48.0,3505.0,3457.0
2021-09-29 22:06:00,2021-09-29 22:20:00,-1,22.0,3505.0,3483.0
2021-09-29 22:33:00,2021-09-29 22:57:00,1,25.0,3505.0,3480.0
2021-09-29 22:57:00,2021-09-30 09:26:00,-1,43.0,3505.0,3462.0
2021-09-30 09:26:00,2021-09-30 09:45:00,1,29.0,3491.0,3462.0
2021-09-30 09:45:00,2021-09-30 09:59:00,-1,28.0,3491.0,3463.0
2021-09-30 09:59:00,2021-09-30 10:07:00,1,22.0,3485.0,3463.0
2021-09-30 10:07:00,2021-09-30 10:43:00,-1,25.0,3485.0,3460.0
2021-09-30 10:43:00,2021-09-30 13:50:00,1,162.0,3622.0,3460.0
2021-09-30 13:50:00,2021-09-30 13:58:00,-1,30.0,3622.0,3592.0
2021-09-30 13:58:00,2021-09-30 14:52:00,1,148.0,3740.0,3592.0
2021-09-30 14:52:00,2021-09-30 14:59:00,-1,46.0,3740.0,3694.0
2021-09-30 14:59:00,2021-10-08 09:02:00,1,115.0,3809.0,3694.0
2021-10-08 09:02:00,2021-10-08 09:37:00,-1,166.0,3809.0,3643.0
2021-10-08 09:37:00,2021-10-08 09:47:00,1,27.0,3670.0,3643.0
2021-10-08 09:47:00,2021-10-08 10:06:00,-1,113.0,3670.0,3557.0
2021-10-08 10:06:00,2021-10-08 11:20:00,1,151.0,3708.0,3557.0
2021-10-08 11:20:00,2021-10-08 13:50:00,-1,79.0,3708.0,3629.0
2021-10-08 13:50:00,2021-10-08 13:59:00,1,42.0,3671.0,3629.0
2021-10-08 13:59:00,2021-10-08 14:08:00,-1,14.0,3671.0,3657.0
2021-10-08 14:08:00,2021-10-08 14:19:00,1,42.0,3699.0,3657.0
2021-10-08 14:19:00,2021-10-08 14:24:00,-1,31.0,3699.0,3668.0
2021-10-08 14:24:00,2021-10-08 14:34:00,1,44.0,3712.0,3668.0
2021-10-08 14:34:00,2021-10-08 14:49:00,-1,34.0,3712.0,3678.0
2021-10-08 14:49:00,2021-10-08 22:00:00,1,209.0,3887.0,3678.0
2021-10-08 22:00:00,2021-10-08 22:15:00,-1,42.0,3887.0,3845.0
2021-10-08 22:15:00,2021-10-08 22:23:00,1,36.0,3881.0,3845.0
2021-10-08 22:34:00,2021-10-08 22:57:00,-1,47.0,3884.0,3837.0
2021-10-08 22:57:00,2021-10-11 09:04:00,1,132.0,3969.0,3837.0
2021-10-11 09:04:00,2021-10-11 09:28:00,-1,59.0,3969.0,3910.0
2021-10-11 09:28:00,2021-10-11 09:33:00,1,27.0,3937.0,3910.0
2021-10-11 09:33:00,2021-10-11 09:49:00,-1,59.0,3937.0,3878.0
2021-10-11 09:49:00,2021-10-11 09:58:00,1,41.0,3919.0,3878.0
2021-10-11 09:58:00,2021-10-11 10:05:00,-1,42.0,3919.0,3877.0
2021-10-11 10:05:00,2021-10-11 10:55:00,1,82.0,3959.0,3877.0
2021-10-11 11:27:00,2021-10-11 13:43:00,-1,44.0,3967.0,3923.0
2021-10-11 13:43:00,2021-10-11 21:22:00,1,129.0,4052.0,3923.0
2021-10-11 21:22:00,2021-10-11 21:33:00,-1,39.0,4052.0,4013.0
2021-10-11 21:33:00,2021-10-11 22:25:00,1,122.0,4135.0,4013.0
2021-10-11 22:25:00,2021-10-11 22:33:00,-1,55.0,4135.0,4080.0
2021-10-11 22:33:00,2021-10-11 22:41:00,1,44.0,4124.0,4080.0
2021-10-11 22:41:00,2021-10-11 22:50:00,-1,26.0,4124.0,4098.0
2021-10-12 09:15:00,2021-10-12 09:25:00,-1,83.0,4192.0,4109.0
2021-10-12 09:25:00,2021-10-12 09:29:00,1,42.0,4151.0,4109.0
2021-10-12 09:29:00,2021-10-12 09:43:00,-1,156.0,4151.0,3995.0
2021-10-12 09:43:00,2021-10-12 09:48:00,1,72.0,4067.0,3995.0
2021-10-12 09:48:00,2021-10-12 09:56:00,-1,98.0,4067.0,3969.0
2021-10-12 09:56:00,2021-10-12 10:42:00,1,146.0,4115.0,3969.0
2021-10-12 10:42:00,2021-10-12 10:48:00,-1,40.0,4115.0,4075.0
2021-10-12 10:48:00,2021-10-12 11:06:00,1,43.0,4118.0,4075.0
2021-10-12 11:06:00,2021-10-12 13:34:00,-1,116.0,4118.0,4002.0
2021-10-12 13:34:00,2021-10-12 13:51:00,1,90.0,4092.0,4002.0
2021-10-12 14:00:00,2021-10-12 14:06:00,-1,42.0,4093.0,4051.0
2021-10-12 14:06:00,2021-10-12 14:12:00,1,34.0,4085.0,4051.0
2021-10-12 14:12:00,2021-10-12 14:36:00,-1,72.0,4085.0,4013.0
2021-10-12 14:36:00,2021-10-12 14:42:00,1,26.0,4039.0,4013.0
2021-10-12 14:42:00,2021-10-12 14:50:00,-1,58.0,4039.0,3981.0
2021-10-12 14:50:00,2021-10-12 14:56:00,1,44.0,4025.0,3981.0
2021-10-12 14:56:00,2021-10-12 21:09:00,-1,102.0,4025.0,3923.0
2021-10-12 21:09:00,2021-10-12 21:37:00,1,92.0,4015.0,3923.0
2021-10-12 21:37:00,2021-10-12 21:47:00,-1,44.0,4015.0,3971.0
2021-10-12 21:47:00,2021-10-12 22:01:00,1,50.0,4021.0,3971.0
2021-10-12 22:01:00,2021-10-12 22:27:00,-1,41.0,4021.0,3980.0
2021-10-12 22:27:00,2021-10-12 22:49:00,1,68.0,4048.0,3980.0
2021-10-12 22:49:00,2021-10-12 22:55:00,-1,25.0,4048.0,4023.0
2021-10-12 22:55:00,2021-10-13 09:01:00,1,45.0,4068.0,4023.0
2021-10-13 09:01:00,2021-10-13 09:13:00,-1,84.0,4068.0,3984.0
2021-10-13 09:13:00,2021-10-13 09:18:00,1,39.0,4023.0,3984.0
2021-10-13 09:18:00,2021-10-13 09:31:00,-1,73.0,4023.0,3950.0
2021-10-13 09:31:00,2021-10-13 09:37:00,1,40.0,3990.0,3950.0
2021-10-13 09:37:00,2021-10-13 10:33:00,-1,249.0,3990.0,3741.0
2021-10-13 10:33:00,2021-10-13 10:43:00,1,90.0,3831.0,3741.0
2021-10-13 10:43:00,2021-10-13 10:48:00,-1,41.0,3831.0,3790.0
2021-10-13 10:48:00,2021-10-13 10:54:00,1,98.0,3888.0,3790.0
2021-10-13 10:54:00,2021-10-13 11:01:00,-1,47.0,3888.0,3841.0
2021-10-13 11:01:00,2021-10-13 13:44:00,1,105.0,3946.0,3841.0
2021-10-13 13:44:00,2021-10-13 14:06:00,-1,96.0,3946.0,3850.0
2021-10-13 14:06:00,2021-10-13 14:18:00,1,51.0,3901.0,3850.0
2021-10-13 14:18:00,2021-10-13 21:11:00,-1,147.0,3901.0,3754.0
2021-10-13 21:11:00,2021-10-13 21:21:00,1,70.0,3824.0,3754.0
2021-10-13 21:21:00,2021-10-13 21:34:00,-1,64.0,3824.0,3760.0
2021-10-13 21:34:00,2021-10-13 21:39:00,1,31.0,3791.0,3760.0
2021-10-13 21:39:00,2021-10-13 21:47:00,-1,60.0,3791.0,3731.0
2021-10-13 21:47:00,2021-10-13 21:51:00,1,30.0,3761.0,3731.0
2021-10-13 21:51:00,2021-10-13 22:01:00,-1,58.0,3761.0,3703.0
2021-10-13 22:01:00,2021-10-13 22:25:00,1,61.0,3764.0,3703.0
2021-10-13 22:25:00,2021-10-14 09:08:00,-1,116.0,3764.0,3648.0
2021-10-14 09:08:00,2021-10-14 09:17:00,1,48.0,3696.0,3648.0
2021-10-14 09:17:00,2021-10-14 09:24:00,-1,40.0,3696.0,3656.0
2021-10-14 09:24:00,2021-10-14 09:39:00,1,50.0,3706.0,3656.0
2021-10-14 09:39:00,2021-10-14 09:44:00,-1,22.0,3706.0,3684.0
2021-10-14 09:44:00,2021-10-14 09:50:00,1,32.0,3716.0,3684.0
2021-10-14 09:50:00,2021-10-14 09:54:00,-1,29.0,3716.0,3687.0
2021-10-14 09:54:00,2021-10-14 10:02:00,1,30.0,3717.0,3687.0
2021-10-14 10:02:00,2021-10-14 10:14:00,-1,31.0,3717.0,3686.0
2021-10-14 10:14:00,2021-10-14 10:35:00,1,58.0,3744.0,3686.0
2021-10-14 10:35:00,2021-10-14 10:48:00,-1,43.0,3744.0,3701.0
2021-10-14 10:48:00,2021-10-14 13:36:00,1,137.0,3838.0,3701.0
2021-10-14 13:36:00,2021-10-14 13:49:00,-1,70.0,3838.0,3768.0
2021-10-14 13:49:00,2021-10-14 13:58:00,1,52.0,3820.0,3768.0
2021-10-14 13:58:00,2021-10-14 14:05:00,-1,36.0,3820.0,3784.0
2021-10-14 14:05:00,2021-10-14 14:19:00,1,32.0,3816.0,3784.0
